,Date,GLD,EEM,QQQ,TLT,GLD_Lag,EEM_Lag,QQQ_Lag,TLT_Lag
2791,2016-02-04,110.449997,30.360001,101.389999,128.220001,103.980003,33.639999,109.730003,119.790001
2792,2016-02-05,109.790001,30.24,101.290001,127.889999,103.379997,34.240002,111.610001,119.0
2793,2016-02-08,113.669998,29.549999,96.290001,129.720001,102.389999,34.049999,111.940002,119.580002
2794,2016-02-09,114.43,29.040001,95.330002,132.039993,103.07,34.68,113.690002,120.879997
2795,2016-02-10,113.919998,29.52,97.43,131.699997,103.580002,35.110001,114.25,120.93
2796,2016-02-11,118.589996,28.719999,95.459999,134.440002,102.480003,34.970001,114.519997,120.529999
2797,2016-02-12,118.120003,29.07,97.639999,132.639999,103.120003,34.560001,113.410004,120.900002
2798,2016-02-16,116.0,29.870001,99.470001,130.720001,102.470001,34.75,114.220001,121.169998
2799,2016-02-17,115.470001,30.24,100.959999,129.639999,101.010002,34.240002,114.400002,121.25
2800,2016-02-18,115.300003,30.67,102.82,129.410004,101.529999,33.849998,114.650002,121.099998
2801,2016-02-19,117.260002,30.190001,100.839996,130.940002,102.300003,34.16,114.480003,121.260002
2802,2016-02-22,115.440002,30.75,102.580002,131.100006,101.349998,34.049999,115.25,122.660004
2803,2016-02-23,116.68,30.639999,102.68,129.880005,101.230003,33.970001,114.760002,121.360001
2804,2016-02-24,119.0,29.84,100.389999,132.399994,102.739998,33.369999,112.849998,119.529999
2805,2016-02-25,117.620003,30.219999,102.760002,131.479996,103.32,33.560001,115.220001,120.809998
2806,2016-02-26,117.43,30.559999,104.349998,130.309998,103.129997,32.639999,113.419998,122.279999
2807,2016-02-29,117.589996,30.360001,103.330002,130.470001,103.629997,32.849998,114.129997,121.349998
2808,2016-03-01,118.739998,30.9,103.480003,130.820007,102.510002,32.59,113.150002,121.790001
2809,2016-03-02,118.339996,31.440001,105.660004,128.320007,101.910004,31.790001,112.089996,123.029999
2810,2016-03-03,118.860001,31.85,105.720001,129.070007,102.580002,31.879999,110.940002,123.080002
2811,2016-03-04,121.129997,32.490002,105.75,128.75,101.709999,32.459999,112.660004,121.019997
2812,2016-03-07,121.18,32.5,105.129997,128.449997,102.589996,32.799999,113.07,121.07
2813,2016-03-08,121.790001,32.369999,104.300003,130.350006,100.919998,33.209999,114.480003,121.779999
2814,2016-03-09,119.199997,32.419998,104.540001,129.080002,101.349998,32.77,111.629997,123.080002
2815,2016-03-10,120.5,32.599998,105.260002,129.5,102.949997,32.459999,110.870003,123.43
2816,2016-03-11,121.190002,32.950001,105.790001,128.820007,103.089996,32.41,111.639999,122.650002
2817,2016-03-14,120.269997,33.029999,106.089996,127.82,102.400002,32.91,112.360001,121.230003
2818,2016-03-15,117.779999,32.439999,106.290001,128.5,102.82,32.93,112.610001,121.470001
2819,2016-03-16,117.419998,32.209999,106.370003,127.75,102.480003,32.740002,112.32,121.989998
2820,2016-03-17,121.160004,33.57,107.269997,128.509995,102.519997,32.860001,113.199997,121.690002
2821,2016-03-18,119.589996,34.02,107.459999,129.039993,101.470001,32.48,114.199997,119.919998
2822,2016-03-21,119.0,33.990002,107.18,128.25,101.480003,32.290001,112.870003,120.57
2823,2016-03-22,119.730003,33.799999,107.18,128.830002,103.129997,31.35,109.449997,121.93
2824,2016-03-23,116.739998,33.740002,107.910004,128.410004,103.129997,31.450001,110.040001,120.879997
2825,2016-03-24,116.769997,33.080002,106.709999,130.580002,104.370003,30.790001,107.410004,122.300003
2826,2016-03-28,116.730003,33.380001,107.559998,129.380005,105.830002,29.99,105.949997,122.68
2827,2016-03-29,117.360001,33.470001,106.910004,130.380005,105.480003,30.030001,105.629997,122.43
2828,2016-03-30,117.879997,34.439999,109.480003,130.029999,105.470001,29.790001,104.75,122.040001
2829,2016-03-31,118.160004,34.400002,109.279999,129.979996,104.089996,29.709999,105.330002,122.339996
2830,2016-04-01,116.080002,33.52,108.540001,130.979996,103.889999,29.9,105.970001,123.529999
2831,2016-04-04,116.669998,34.130001,110.360001,130.789993,103.75,29.280001,102.300003,124.470001
2832,2016-04-05,117.760002,33.209999,109.089996,132.009995,104.919998,28.469999,100.620003,125.400002
2833,2016-04-06,116.699997,32.990002,108.989998,131.529999,104.059998,29.200001,102.209999,125.129997
2834,2016-04-07,118.650002,33.040001,110.029999,132.190002,105.169998,28.17,99.470001,126.980003
2835,2016-04-08,118.07,33.529999,109.760002,132.169998,104.989998,28.24,101.18,126.940002
2836,2016-04-11,119.470001,33.93,109.470001,131.320007,104.93,29.26,102.879997,124.910004
2837,2016-04-12,120.230003,33.810001,108.68,131.080002,105.760002,29.129999,103.400002,125.949997
2838,2016-04-13,119.370003,34.880001,110.349998,130.690002,106.32,28.99,102.660004,125.989998
2839,2016-04-14,118.089996,34.880001,110.93,130.910004,106.860001,29.24,102.550003,125.75
2840,2016-04-15,117.330002,34.73,110.830002,131.289993,106.550003,29.719999,102.25,125.540001
2841,2016-04-18,118.529999,34.450001,110.32,131.330002,106.610001,30.08,101.970001,127.410004
2842,2016-04-19,119.870003,35.07,111.440002,131.080002,107.540001,30.059999,103.629997,126.790001
2843,2016-04-20,119.669998,34.98,110.550003,131.160004,107.919998,29.780001,103.93,128.100006
2844,2016-04-21,120.419998,35.009998,110.580002,128.440002,107.910004,29.610001,102.830002,128.279999
2845,2016-04-22,118.709999,34.610001,109.209999,128.850006,110.449997,30.360001,101.389999,128.220001
2846,2016-04-25,118.139999,34.52,108.650002,128.059998,109.790001,30.24,101.290001,127.889999
2847,2016-04-26,118.790001,34.580002,109.209999,127.760002,113.669998,29.549999,96.290001,129.720001
2848,2016-04-27,118.970001,34.549999,107.339996,127.919998,114.43,29.040001,95.330002,132.039993
2849,2016-04-28,119.919998,34.549999,107.699997,128.210007,113.919998,29.52,97.43,131.699997
2850,2016-04-29,122.43,34.540001,106.279999,128.449997,118.589996,28.719999,95.459999,134.440002
2851,2016-05-02,123.779999,34.389999,105.989998,128.660004,118.120003,29.07,97.639999,132.639999
2852,2016-05-03,123.730003,33.650002,105.959999,129.550003,116.0,29.870001,99.470001,130.720001
2853,2016-05-04,122.849998,33.119999,105.089996,129.679993,115.470001,30.24,100.959999,129.639999
2854,2016-05-05,122.629997,33.110001,105.43,130.059998,115.300003,30.67,102.82,129.410004
2855,2016-05-06,122.830002,32.669998,104.5,130.850006,117.260002,30.190001,100.839996,130.940002
2856,2016-05-09,121.199997,32.759998,105.589996,130.460007,115.440002,30.75,102.580002,131.100006
2857,2016-05-10,120.739998,32.77,106.260002,130.850006,116.68,30.639999,102.68,129.880005
2858,2016-05-11,121.849998,33.0,107.169998,130.830002,119.0,29.84,100.389999,132.399994
2859,2016-05-12,122.019997,33.139999,106.610001,130.660004,117.620003,30.219999,102.760002,131.479996
2860,2016-05-13,121.089996,32.580002,105.800003,131.479996,117.43,30.559999,104.349998,130.309998
2861,2016-05-16,122.93,32.59,105.660004,131.639999,117.589996,30.360001,103.330002,130.470001
2862,2016-05-17,121.580002,32.59,106.730003,131.210007,118.739998,30.9,103.480003,130.820007
2863,2016-05-18,121.220001,32.290001,105.239998,130.809998,118.339996,31.440001,105.660004,128.320007
2864,2016-05-19,119.0,31.92,105.449997,129.679993,118.860001,31.85,105.720001,129.070007
2865,2016-05-20,120.190002,32.189999,105.730003,129.649994,121.129997,32.490002,105.75,128.75
2866,2016-05-23,118.860001,32.139999,106.589996,130.360001,121.18,32.5,105.129997,128.449997
2867,2016-05-24,118.169998,32.32,106.919998,129.970001,121.790001,32.369999,104.300003,130.350006
2868,2016-05-25,116.589996,32.790001,108.870003,129.830002,119.199997,32.419998,104.540001,129.080002
2869,2016-05-26,117.57,33.130001,109.349998,129.809998,120.5,32.599998,105.260002,129.5
2870,2016-05-27,116.269997,33.209999,109.629997,130.070007,121.190002,32.950001,105.790001,128.820007
2871,2016-05-31,115.760002,33.16,110.279999,129.020004,120.269997,33.029999,106.089996,127.82
2872,2016-06-01,115.970001,32.990002,110.0,130.630005,117.779999,32.439999,106.290001,128.5
2873,2016-06-02,115.779999,33.07,110.129997,130.899994,117.419998,32.209999,106.370003,127.75
2874,2016-06-03,118.25,33.779999,110.370003,132.860001,121.160004,33.57,107.269997,128.509995
2875,2016-06-06,118.889999,34.009998,110.260002,132.779999,119.589996,34.02,107.459999,129.039993
2876,2016-06-07,118.5,34.459999,110.519997,132.639999,119.0,33.990002,107.18,128.25
2877,2016-06-08,120.300003,34.779999,110.370003,132.869995,119.730003,33.799999,107.18,128.830002
2878,2016-06-09,120.610001,34.330002,109.919998,134.320007,116.739998,33.740002,107.910004,128.410004
2879,2016-06-10,121.550003,33.700001,109.190002,134.789993,116.769997,33.080002,106.709999,130.580002
2880,2016-06-13,122.800003,33.09,108.32,135.089996,116.730003,33.380001,107.559998,129.380005
2881,2016-06-14,123.0,32.959999,107.739998,136.190002,117.360001,33.470001,106.910004,130.380005
2882,2016-06-15,122.519997,33.290001,108.290001,135.520004,117.879997,34.439999,109.480003,130.029999
2883,2016-06-16,125.169998,32.700001,107.190002,136.740005,118.160004,34.400002,109.279999,129.979996
2884,2016-06-17,123.260002,33.240002,107.529999,136.199997,116.080002,33.52,108.540001,130.979996
2885,2016-06-20,122.260002,33.900002,107.730003,134.240005,116.669998,34.130001,110.360001,130.789993
2886,2016-06-21,121.650002,34.02,107.300003,134.289993,117.760002,33.209999,109.089996,132.009995
2887,2016-06-22,120.830002,34.080002,107.559998,133.5,116.699997,32.990002,108.989998,131.529999
2888,2016-06-23,120.489998,34.400002,108.07,132.610001,118.650002,33.040001,110.029999,132.190002
2889,2016-06-24,126.620003,32.759998,104.900002,136.610001,118.07,33.529999,109.760002,132.169998
2890,2016-06-27,126.440002,32.5,103.599998,138.440002,119.470001,33.93,109.470001,131.320007
2891,2016-06-28,125.559998,33.0,103.349998,139.440002,120.230003,33.810001,108.68,131.080002
2892,2016-06-29,125.910004,33.82,105.279999,139.679993,119.370003,34.880001,110.349998,130.690002
2893,2016-06-30,125.949997,34.169998,106.489998,138.809998,118.089996,34.880001,110.93,130.910004
2894,2016-07-01,127.660004,34.619999,107.489998,140.809998,117.330002,34.73,110.830002,131.289993
2895,2016-07-05,128.800003,34.209999,107.510002,141.850006,118.529999,34.450001,110.32,131.330002
2896,2016-07-06,130.5,33.490002,106.910004,142.789993,119.870003,35.07,111.440002,131.080002
2897,2016-07-07,129.820007,34.02,108.400002,142.089996,119.669998,34.98,110.550003,131.160004
2898,2016-07-08,129.850006,34.150002,109.199997,142.919998,120.419998,35.009998,110.580002,128.440002
2899,2016-07-11,129.490005,34.790001,110.669998,143.050003,118.709999,34.610001,109.209999,128.850006
2900,2016-07-12,128.520004,35.290001,111.610001,140.419998,118.139999,34.52,108.650002,128.059998
2901,2016-07-13,128.0,35.330002,111.75,141.369995,118.790001,34.580002,109.209999,127.760002
2902,2016-07-14,126.309998,35.650002,111.959999,139.279999,118.970001,34.549999,107.339996,127.919998
2903,2016-07-15,126.379997,35.740002,112.239998,138.889999,119.919998,34.549999,107.699997,128.210007
2904,2016-07-18,127.019997,35.580002,111.870003,139.070007,122.43,34.540001,106.279999,128.449997
2905,2016-07-19,126.949997,35.689999,112.150002,138.940002,123.779999,34.389999,105.989998,128.660004
2906,2016-07-20,125.5,35.720001,112.739998,138.229996,123.730003,33.650002,105.959999,129.550003
2907,2016-07-21,125.660004,35.740002,113.519997,137.039993,122.849998,33.119999,105.089996,129.679993
2908,2016-07-22,126.43,35.830002,113.260002,137.929993,122.629997,33.110001,105.43,130.059998
2909,2016-07-25,125.529999,35.84,113.559998,138.940002,122.830002,32.669998,104.5,130.850006
2910,2016-07-26,126.089996,35.810001,113.620003,139.520004,121.199997,32.759998,105.589996,130.460007
2911,2016-07-27,126.790001,35.950001,114.75,139.550003,120.739998,32.77,106.260002,130.850006
2912,2016-07-28,128.089996,35.950001,114.760002,139.800003,121.849998,33.0,107.169998,130.830002
2913,2016-07-29,128.419998,36.029999,115.239998,140.449997,122.019997,33.139999,106.610001,130.660004
2914,2016-08-01,128.570007,36.299999,115.309998,139.779999,121.089996,32.580002,105.800003,131.479996
2915,2016-08-02,130.039993,36.080002,115.669998,137.830002,122.93,32.59,105.660004,131.639999
2916,2016-08-03,129.949997,35.630001,114.870003,138.600006,121.580002,32.59,106.730003,131.210007
2917,2016-08-04,130.009995,36.099998,115.300003,139.460007,121.220001,32.290001,105.239998,130.809998
2918,2016-08-05,128.460007,36.459999,116.260002,139.050003,119.0,31.92,105.449997,129.679993
2919,2016-08-08,127.290001,36.860001,116.839996,137.600006,120.190002,32.189999,105.730003,129.649994
2920,2016-08-09,127.940002,37.02,116.739998,138.710007,118.860001,32.139999,106.589996,130.360001
2921,2016-08-10,129.119995,37.32,116.989998,139.899994,118.169998,32.32,106.919998,129.970001
2922,2016-08-11,128.610001,37.290001,117.019997,140.059998,116.589996,32.790001,108.870003,129.830002
2923,2016-08-12,127.669998,37.5,116.919998,140.410004,117.57,33.130001,109.349998,129.809998
2924,2016-08-15,127.620003,37.759998,117.349998,139.339996,116.269997,33.209999,109.629997,130.070007
2925,2016-08-16,128.119995,37.790001,117.480003,138.979996,115.760002,33.16,110.279999,129.020004
2926,2016-08-17,128.169998,37.41,117.080002,138.630005,115.970001,32.990002,110.0,130.630005
2927,2016-08-18,128.889999,37.700001,117.150002,139.199997,115.779999,33.07,110.129997,130.899994
2928,2016-08-19,128.080002,37.400002,117.080002,138.639999,118.25,33.779999,110.370003,132.860001
2929,2016-08-22,127.629997,37.25,117.089996,139.649994,118.889999,34.009998,110.260002,132.779999
2930,2016-08-23,128.139999,37.419998,117.809998,140.270004,118.5,34.459999,110.519997,132.639999
2931,2016-08-24,126.919998,36.889999,117.480003,140.100006,120.300003,34.779999,110.370003,132.869995
2932,2016-08-25,125.980003,36.91,116.5,139.259995,120.610001,34.330002,109.919998,134.320007
2933,2016-08-26,126.879997,37.16,116.650002,139.729996,121.550003,33.700001,109.190002,134.789993
2934,2016-08-29,126.0,36.759998,116.809998,139.380005,122.800003,33.09,108.32,135.089996
2935,2016-08-30,125.730003,37.09,116.75,140.169998,123.0,32.959999,107.739998,136.190002
2936,2016-08-31,124.730003,36.75,116.379997,139.660004,122.519997,33.290001,108.290001,135.520004
2937,2016-09-01,124.669998,36.57,116.480003,138.619995,125.169998,32.700001,107.190002,136.740005
2938,2016-09-02,126.290001,37.310001,117.32,138.960007,123.260002,33.240002,107.529999,136.199997
2939,2016-09-06,127.400002,37.91,117.32,138.710007,122.260002,33.900002,107.730003,134.240005
2940,2016-09-07,128.789993,38.220001,117.959999,140.369995,121.650002,34.02,107.300003,134.289993
2941,2016-09-08,128.160004,38.099998,117.57,138.860001,120.830002,34.080002,107.559998,133.5
2942,2016-09-09,127.239998,37.400002,116.25,136.070007,120.489998,34.400002,108.07,132.610001
2943,2016-09-12,126.309998,36.209999,113.639999,135.320007,126.620003,32.759998,104.900002,136.610001
2944,2016-09-13,126.470001,36.41,115.75,135.869995,126.440002,32.5,103.599998,138.440002
2945,2016-09-14,126.099998,36.150002,115.410004,134.050003,125.559998,33.0,103.349998,139.440002
2946,2016-09-15,125.730003,36.400002,115.870003,133.610001,125.910004,33.82,105.279999,139.679993
2947,2016-09-16,124.809998,36.459999,117.220001,134.580002,125.949997,34.169998,106.489998,138.809998
2948,2016-09-19,125.610001,36.970001,117.589996,134.520004,127.660004,34.619999,107.489998,140.809998
2949,2016-09-20,125.309998,37.09,117.199997,135.149994,128.800003,34.209999,107.510002,141.850006
2950,2016-09-21,126.330002,37.18,117.5,134.600006,130.5,33.490002,106.910004,142.789993
2951,2016-09-22,127.57,38.18,118.839996,136.669998,129.820007,34.02,108.400002,142.089996
2952,2016-09-23,127.599998,37.810001,119.0,137.029999,129.850006,34.150002,109.199997,142.919998
2953,2016-09-26,127.959999,37.290001,117.660004,137.070007,129.490005,34.790001,110.669998,143.050003
2954,2016-09-27,126.860001,37.349998,117.260002,138.589996,128.520004,35.290001,111.610001,140.419998
2955,2016-09-28,126.25,37.669998,118.650002,138.5,128.0,35.330002,111.75,141.369995
2956,2016-09-29,125.839996,37.75,118.5,137.559998,126.309998,35.650002,111.959999,139.279999
2957,2016-09-30,126.519997,37.459999,118.150002,138.550003,126.379997,35.740002,112.239998,138.889999
2958,2016-10-03,125.32,37.529999,118.57,137.679993,127.019997,35.580002,111.870003,139.070007
2959,2016-10-04,123.160004,37.73,118.900002,136.619995,126.949997,35.689999,112.150002,138.940002
2960,2016-10-05,121.330002,37.669998,118.720001,135.020004,125.5,35.720001,112.739998,138.229996
2961,2016-10-06,119.690002,37.630001,118.639999,133.970001,125.660004,35.740002,113.519997,137.039993
2962,2016-10-07,120.489998,37.91,118.839996,133.929993,126.43,35.830002,113.260002,137.929993
2963,2016-10-10,119.739998,37.939999,119.080002,132.850006,125.529999,35.84,113.559998,138.940002
2964,2016-10-11,119.919998,37.439999,119.120003,132.860001,126.089996,35.810001,113.620003,139.520004
2965,2016-10-12,119.720001,37.099998,117.629997,132.669998,126.790001,35.950001,114.75,139.550003
2966,2016-10-13,120.0,36.580002,116.620003,133.639999,128.089996,35.950001,114.760002,139.800003
2967,2016-10-14,119.370003,37.130001,117.580002,132.270004,128.419998,36.029999,115.239998,140.449997
2968,2016-10-17,119.699997,36.830002,117.040001,132.100006,128.570007,36.299999,115.309998,139.779999
2969,2016-10-18,120.080002,37.470001,118.209999,131.860001,130.039993,36.080002,115.669998,137.830002
2970,2016-10-19,121.129997,37.669998,117.769997,132.369995,129.949997,35.630001,114.870003,138.600006
2971,2016-10-20,121.389999,37.59,117.730003,133.639999,130.009995,36.099998,115.300003,139.460007
2972,2016-10-21,120.900002,37.389999,117.800003,133.520004,128.460007,36.459999,116.260002,139.050003
2973,2016-10-24,121.279999,37.900002,118.910004,133.410004,127.290001,36.860001,116.839996,137.600006
2974,2016-10-25,120.889999,37.73,119.639999,132.529999,127.940002,37.02,116.739998,138.710007
2975,2016-10-26,121.370003,37.380001,118.419998,132.460007,129.119995,37.32,116.989998,139.899994
2976,2016-10-27,121.110001,37.43,118.889999,131.070007,128.610001,37.290001,117.019997,140.059998
2977,2016-10-28,121.199997,37.119999,117.5,130.389999,127.669998,37.5,116.919998,140.410004
2978,2016-10-31,121.510002,37.099998,117.529999,130.889999,127.620003,37.759998,117.349998,139.339996
2979,2016-11-01,122.800003,37.279999,117.190002,130.160004,128.119995,37.790001,117.480003,138.979996
2980,2016-11-02,123.760002,36.700001,116.029999,131.300003,128.169998,37.41,117.080002,138.630005
2981,2016-11-03,123.360001,36.439999,114.989998,130.75,128.889999,37.700001,117.150002,139.199997
2982,2016-11-04,124.400002,36.009998,113.769997,131.270004,128.080002,37.400002,117.080002,138.639999
2983,2016-11-07,122.660004,36.810001,115.489998,130.75,127.629997,37.25,117.089996,139.649994
2984,2016-11-08,122.120003,37.23,116.230003,131.020004,128.139999,37.419998,117.809998,140.270004
2985,2016-11-09,124.300003,36.34,115.739998,127.220001,126.919998,36.889999,117.480003,140.100006
2986,2016-11-10,121.519997,35.919998,118.220001,123.970001,125.980003,36.91,116.5,139.259995
2987,2016-11-11,119.650002,34.549999,115.25,122.959999,126.879997,37.16,116.650002,139.729996
2988,2016-11-14,116.120003,34.32,115.830002,121.279999,126.0,36.759998,116.809998,139.380005
2989,2016-11-15,116.459999,34.57,115.5,122.220001,125.730003,37.09,116.75,140.169998
2990,2016-11-16,117.269997,34.580002,115.669998,122.300003,124.730003,36.75,116.379997,139.660004
2991,2016-11-17,116.910004,34.82,116.849998,121.949997,124.669998,36.57,116.480003,138.619995
2992,2016-11-18,115.519997,34.82,117.900002,121.629997,126.290001,37.310001,117.32,138.960007
2993,2016-11-21,115.720001,34.900002,117.610001,121.209999,127.400002,37.91,117.32,138.710007
2994,2016-11-22,115.720001,35.439999,119.010002,121.660004,128.789993,38.220001,117.959999,140.369995
2995,2016-11-23,113.870003,34.959999,118.510002,119.989998,128.160004,38.099998,117.57,138.860001
2996,2016-11-25,113.419998,35.279999,118.559998,121.190002,127.239998,37.400002,116.25,136.070007
2997,2016-11-28,113.230003,35.389999,118.650002,121.410004,126.309998,36.209999,113.639999,135.320007
2998,2016-11-29,112.760002,35.279999,118.639999,121.440002,126.470001,36.41,115.75,135.869995
2999,2016-11-30,112.690002,35.599998,119.089996,119.970001,126.099998,36.150002,115.410004,134.050003
3000,2016-12-01,111.110001,35.400002,117.459999,118.510002,125.730003,36.400002,115.870003,133.610001
3001,2016-12-02,111.889999,35.080002,115.540001,119.169998,124.809998,36.459999,117.220001,134.580002
3002,2016-12-05,111.150002,35.290001,116.300003,118.93,125.610001,36.970001,117.589996,134.520004
3003,2016-12-06,111.690002,35.52,116.93,119.339996,125.309998,37.09,117.199997,135.149994
3004,2016-12-07,112.129997,35.82,116.639999,119.82,126.330002,37.18,117.5,134.600006
3005,2016-12-08,111.720001,36.099998,118.410004,119.150002,127.57,38.18,118.839996,136.669998
3006,2016-12-09,111.18,36.139999,119.010002,118.639999,127.599998,37.810001,119.0,137.029999
3007,2016-12-12,110.589996,35.970001,118.970001,117.269997,127.959999,37.290001,117.660004,137.070007
3008,2016-12-13,110.57,36.139999,119.32,118.400002,126.860001,37.349998,117.260002,138.589996
3009,2016-12-14,110.949997,36.040001,120.610001,119.080002,126.25,37.669998,118.650002,138.5
3010,2016-12-15,107.849998,35.27,120.370003,117.559998,125.839996,37.75,118.5,137.559998
3011,2016-12-16,107.949997,35.23,120.339996,117.610001,126.519997,37.459999,118.150002,138.550003
3012,2016-12-19,108.599998,35.169998,119.720001,117.980003,125.32,37.529999,118.57,137.679993
3013,2016-12-20,107.470001,35.009998,120.470001,117.629997,123.160004,37.73,118.900002,136.619995
3014,2016-12-21,108.25,34.689999,120.599998,117.919998,121.330002,37.669998,118.720001,135.020004
3015,2016-12-22,107.68,34.119999,120.470001,117.529999,119.690002,37.630001,118.639999,133.970001
3016,2016-12-23,107.839996,34.110001,119.919998,118.239998,120.489998,37.91,118.839996,133.929993
3017,2016-12-27,108.610001,34.360001,120.459999,117.419998,119.739998,37.939999,119.080002,132.850006
3018,2016-12-28,108.400002,34.720001,121.080002,117.860001,119.919998,37.439999,119.120003,132.860001
3019,2016-12-29,109.230003,35.040001,119.849998,118.800003,119.720001,37.099998,117.629997,132.669998
3020,2016-12-30,110.379997,35.25,119.940002,118.779999,120.0,36.580002,116.620003,133.639999
3021,2017-01-03,109.620003,35.389999,119.269997,118.410004,119.370003,37.130001,117.580002,132.270004
3022,2017-01-04,111.059998,35.630001,119.669998,119.760002,119.699997,36.830002,117.040001,132.100006
3023,2017-01-05,112.160004,35.959999,120.099998,120.449997,120.080002,37.470001,118.209999,131.860001
3024,2017-01-06,111.809998,35.970001,121.0,121.129997,121.129997,37.669998,117.769997,132.369995
3025,2017-01-09,112.389999,35.919998,122.029999,121.879997,121.389999,37.59,117.730003,133.639999
3026,2017-01-10,112.940002,36.130001,122.379997,121.550003,120.900002,37.389999,117.800003,133.520004
3027,2017-01-11,112.870003,36.189999,122.650002,121.940002,121.279999,37.900002,118.910004,133.410004
3028,2017-01-12,114.519997,36.700001,122.489998,122.800003,120.889999,37.73,119.639999,132.529999
3029,2017-01-13,113.650002,36.57,122.800003,121.330002,121.370003,37.380001,118.419998,132.460007
3030,2017-01-17,115.889999,36.599998,122.839996,122.809998,121.110001,37.43,118.889999,131.070007
3031,2017-01-18,115.739998,36.68,122.970001,121.769997,121.199997,37.119999,117.5,130.389999
3032,2017-01-19,114.32,36.470001,123.220001,120.489998,121.510002,37.099998,117.529999,130.889999
3033,2017-01-20,114.650002,36.389999,123.519997,119.839996,122.800003,37.279999,117.190002,130.160004
3034,2017-01-23,115.510002,36.669998,123.169998,120.339996,123.760002,36.700001,116.029999,131.300003
3035,2017-01-24,115.690002,37.119999,123.589996,120.769997,123.360001,36.439999,114.989998,130.75
3036,2017-01-25,114.139999,37.450001,124.959999,119.279999,124.400002,36.009998,113.769997,131.270004
3037,2017-01-26,113.239998,37.59,125.599998,118.910004,122.660004,36.810001,115.489998,130.75
3038,2017-01-27,112.93,37.439999,125.830002,119.400002,122.120003,37.23,116.230003,131.020004
3039,2017-01-30,113.610001,37.200001,125.379997,119.440002,124.300003,36.34,115.739998,127.220001
3040,2017-01-31,115.269997,37.310001,124.379997,119.330002,121.519997,35.919998,118.220001,123.970001
3041,2017-02-01,114.660004,37.490002,125.449997,119.099998,119.650002,34.549999,115.25,122.959999
3042,2017-02-02,116.260002,37.48,125.209999,119.93,116.120003,34.32,115.830002,121.279999
3043,2017-02-03,115.730003,37.68,125.449997,119.440002,116.459999,34.57,115.5,122.220001
3044,2017-02-06,117.07,37.709999,125.470001,119.760002,117.269997,34.580002,115.669998,122.300003
3045,2017-02-07,117.309998,37.580002,126.089996,119.779999,116.910004,34.82,116.849998,121.949997
3046,2017-02-08,118.089996,37.490002,126.120003,121.419998,115.519997,34.82,117.900002,121.629997
3047,2017-02-09,118.190002,37.700001,126.629997,121.410004,115.720001,34.900002,117.610001,121.209999
3048,2017-02-10,116.68,37.959999,127.239998,120.110001,115.720001,35.439999,119.010002,121.660004
3049,2017-02-13,116.730003,38.220001,127.769997,120.25,113.870003,34.959999,118.510002,119.989998
3050,2017-02-14,117.510002,38.34,128.149994,120.239998,113.419998,35.279999,118.559998,121.190002
3051,2017-02-15,116.330002,38.389999,128.440002,118.760002,113.230003,35.389999,118.650002,121.410004
3052,2017-02-16,117.93,38.73,129.369995,119.220001,112.760002,35.279999,118.639999,121.440002
3053,2017-02-17,118.190002,38.25,129.059998,120.610001,112.690002,35.599998,119.089996,119.970001
3054,2017-02-21,117.040001,38.630001,130.059998,119.68,111.110001,35.400002,117.459999,118.510002
3055,2017-02-22,117.860001,38.75,130.330002,120.800003,111.889999,35.080002,115.540001,119.169998
3056,2017-02-23,118.760002,39.130001,130.699997,120.57,111.150002,35.290001,116.300003,118.93
3057,2017-02-24,119.739998,38.470001,129.419998,121.349998,111.690002,35.52,116.93,119.339996
3058,2017-02-27,119.730003,38.369999,130.020004,121.809998,112.129997,35.82,116.639999,119.82
3059,2017-02-28,119.709999,38.32,130.389999,121.5,111.720001,36.099998,118.410004,119.150002
3060,2017-03-01,117.980003,38.299999,130.850006,119.440002,111.18,36.139999,119.010002,118.639999
3061,2017-03-02,117.760002,38.200001,131.410004,119.010002,110.589996,35.970001,118.970001,117.269997
3062,2017-03-03,116.949997,38.080002,130.690002,119.230003,110.57,36.139999,119.32,118.400002
3063,2017-03-06,117.349998,38.25,130.589996,119.120003,110.949997,36.040001,120.610001,119.080002
3064,2017-03-07,116.129997,38.330002,130.470001,118.480003,107.849998,35.27,120.370003,117.559998
3065,2017-03-08,114.989998,38.16,130.589996,117.309998,107.949997,35.23,120.339996,117.610001
3066,2017-03-09,114.779999,37.700001,130.710007,117.339996,108.599998,35.169998,119.720001,117.980003
3067,2017-03-10,114.449997,37.889999,131.440002,117.139999,107.470001,35.009998,120.470001,117.629997
3068,2017-03-13,114.629997,38.41,131.339996,116.830002,108.25,34.689999,120.599998,117.919998
3069,2017-03-14,114.540001,38.419998,131.309998,116.769997,107.68,34.119999,120.470001,117.529999
3070,2017-03-15,114.290001,38.52,131.559998,117.559998,107.839996,34.110001,119.919998,118.239998
3071,2017-03-16,117.269997,39.599998,132.350006,117.989998,108.610001,34.360001,120.459999,117.419998
3072,2017-03-17,117.040001,39.599998,131.899994,118.110001,108.400002,34.720001,121.080002,117.860001
3073,2017-03-20,117.309998,39.740002,131.649994,118.550003,109.230003,35.040001,119.849998,118.800003
3074,2017-03-21,117.769997,40.150002,132.309998,119.050003,110.379997,35.25,119.940002,118.779999
3075,2017-03-22,118.870003,39.48,129.850006,120.720001,109.620003,35.389999,119.269997,118.410004
